LINK/USDT >> LINK/TUSD >>  TUSD/USDT
LINK/USDT >> LINK/PAX >>  PAX/USDT
LINK/USDT >> LINK/USDC >>  USDC/USDT
LINK/USDT >> LINK/BUSD >>  BUSD/USDT
LINK/USDT >> LINK/TRY >>  USDT/TRY
LINK/USDT >> LINK/EUR >>  EUR/USDT
LINK/USDT >> LINK/BKRW >>  BKRW/USDT
LINK/USDT >> LINK/GBP >>  GBP/USDT
LINK/USDT >> LINK/BKRW >>  USDT/BKRW
LINK/USDT >> LINK/AUD >>  AUD/USDT
LINK/USDT >> LINK/NGN >>  USDT/NGN
LINK/USDT >> LINK/BRL >>  USDT/BRL
WAVES/USDT >> WAVES/BTC >>  BTC/USDT
WAVES/USDT >> WAVES/ETH >>  ETH/USDT
WAVES/USDT >> WAVES/BNB >>  BNB/USDT
WAVES/USDT >> WAVES/TUSD >>  TUSD/USDT
WAVES/USDT >> WAVES/PAX >>  PAX/USDT
WAVES/USDT >> WAVES/USDC >>  USDC/USDT
WAVES/USDT >> WAVES/BUSD >>  BUSD/USDT
WAVES/USDT >> WAVES/TRY >>  USDT/TRY
WAVES/USDT >> WAVES/RUB >>  USDT/RUB
WAVES/USDT >> WAVES/EUR >>  EUR/USDT
BTT/USDT >> BTT/BTC >>  BTC/USDT
BTT/USDT >> BTT/BNB >>  BNB/USDT
BTT/USDT >> BTT/TUSD >>  TUSD/USDT
BTT/USDT >> BTT/TRX >>  TRX/USDT
BTT/USDT >> BTT/PAX >>  PAX/USDT
BTT/USDT >> BTT/USDC >>  USDC/USDT
BTT/USDT >> BTT/BUSD >>  BUSD/USDT
BTT/USDT >> BTT/TRY >>  USDT/TRY
BTT/USDT >> BTT/EUR >>  EUR/USDT
BTT/USDT >> BTT/BRL >>  USDT/BRL
USDS/USDT >> BTC/USDS >>  BTC/USDT
USDS/USDT >> BNB/USDS >>  BNB/USDT
USDS/USDT >> USDS/TUSD >>  TUSD/USDT
USDS/USDT >> USDS/PAX >>  PAX/USDT
USDS/USDT >> USDS/USDC >>  USDC/USDT
USDS/USDT >> USDSB/USDS >>  USDSB/USDT
ONG/USDT >> ONG/BTC >>  BTC/USDT
ONG/USDT >> ONG/BNB >>  BNB/USDT
HOT/USDT >> HOT/BTC >>  BTC/USDT
HOT/USDT >> HOT/ETH >>  ETH/USDT
HOT/USDT >> HOT/BNB >>  BNB/USDT
HOT/USDT >> HOT/BUSD >>  BUSD/USDT
HOT/USDT >> HOT/TRY >>  USDT/TRY
HOT/USDT >> HOT/EUR >>  EUR/USDT
HOT/USDT >> HOT/BRL >>  USDT/BRL
ZIL/USDT >> ZIL/BTC >>  BTC/USDT
ZIL/USDT >> ZIL/ETH >>  ETH/USDT
ZIL/USDT >> ZIL/BNB >>  BNB/USDT
ZIL/USDT >> ZIL/BUSD >>  BUSD/USDT
ZIL/USDT >> ZIL/TRY >>  USDT/TRY
ZIL/USDT >> ZIL/EUR >>  EUR/USDT
ZIL/USDT >> ZIL/BIDR >>  USDT/BIDR
ZRX/USDT >> ZRX/BTC >>  BTC/USDT
ZRX/USDT >> ZRX/ETH >>  ETH/USDT
ZRX/USDT >> ZRX/BNB >>  BNB/USDT
ZRX/USDT >> ZRX/BUSD >>  BUSD/USDT
FET/USDT >> FET/BTC >>  BTC/USDT
FET/USDT >> FET/BNB >>  BNB/USDT
FET/USDT >> FET/BUSD >>  BUSD/USDT
BAT/USDT >> BAT/BTC >>  BTC/USDT
BAT/USDT >> BAT/ETH >>  ETH/USDT
BAT/USDT >> BAT/BNB >>  BNB/USDT
BAT/USDT >> BAT/TUSD >>  TUSD/USDT
BAT/USDT >> BAT/PAX >>  PAX/USDT
BAT/USDT >> BAT/USDC >>  USDC/USDT
BAT/USDT >> BAT/BUSD >>  BUSD/USDT
XMR/USDT >> XMR/BTC >>  BTC/USDT
XMR/USDT >> XMR/ETH >>  ETH/USDT
XMR/USDT >> XMR/BNB >>  BNB/USDT
XMR/USDT >> XMR/BUSD >>  BUSD/USDT
ZEC/USDT >> ZEC/BTC >>  BTC/USDT
ZEC/USDT >> ZEC/ETH >>  ETH/USDT
ZEC/USDT >> ZEC/BNB >>  BNB/USDT
ZEC/USDT >> ZEC/TUSD >>  TUSD/USDT
ZEC/USDT >> ZEC/PAX >>  PAX/USDT
ZEC/USDT >> ZEC/USDC >>  USDC/USDT
ZEC/USDT >> ZEC/BUSD >>  BUSD/USDT
IOST/USDT >> IOST/BTC >>  BTC/USDT
IOST/USDT >> IOST/ETH >>  ETH/USDT
IOST/USDT >> IOST/BUSD >>  BUSD/USDT
CELR/USDT >> CELR/BTC >>  BTC/USDT
CELR/USDT >> CELR/ETH >>  ETH/USDT
CELR/USDT >> CELR/BNB >>  BNB/USDT
CELR/USDT >> CELR/BUSD >>  BUSD/USDT
DASH/USDT >> DASH/BTC >>  BTC/USDT
DASH/USDT >> DASH/ETH >>  ETH/USDT
DASH/USDT >> DASH/BNB >>  BNB/USDT
DASH/USDT >> DASH/BUSD >>  BUSD/USDT
NANO/USDT >> NANO/BTC >>  BTC/USDT
NANO/USDT >> NANO/ETH >>  ETH/USDT
NANO/USDT >> NANO/BNB >>  BNB/USDT
NANO/USDT >> NANO/BUSD >>  BUSD/USDT
OMG/USDT >> OMG/BTC >>  BTC/USDT
OMG/USDT >> OMG/ETH >>  ETH/USDT
OMG/USDT >> OMG/BNB >>  BNB/USDT
OMG/USDT >> OMG/BUSD >>  BUSD/USDT
THETA/USDT >> THETA/BTC >>  BTC/USDT
THETA/USDT >> THETA/ETH >>  ETH/USDT
THETA/USDT >> THETA/BNB >>  BNB/USDT
THETA/USDT >> THETA/BUSD >>  BUSD/USDT
THETA/USDT >> THETA/EUR >>  EUR/USDT
ENJ/USDT >> ENJ/BTC >>  BTC/USDT
ENJ/USDT >> ENJ/ETH >>  ETH/USDT
ENJ/USDT >> ENJ/BNB >>  BNB/USDT
ENJ/USDT >> ENJ/BUSD >>  BUSD/USDT
ENJ/USDT >> ENJ/TRY >>  USDT/TRY
ENJ/USDT >> ENJ/EUR >>  EUR/USDT
ENJ/USDT >> ENJ/GBP >>  GBP/USDT
ENJ/USDT >> ENJ/BRL >>  USDT/BRL
MITH/USDT >> MITH/BTC >>  BTC/USDT
MITH/USDT >> MITH/BNB >>  BNB/USDT
MATIC/USDT >> MATIC/BTC >>  BTC/USDT
MATIC/USDT >> MATIC/ETH >>  ETH/USDT
MATIC/USDT >> MATIC/BNB >>  BNB/USDT
MATIC/USDT >> MATIC/BUSD >>  BUSD/USDT
MATIC/USDT >> MATIC/TRY >>  USDT/TRY
MATIC/USDT >> MATIC/RUB >>  USDT/RUB
MATIC/USDT >> MATIC/EUR >>  EUR/USDT
MATIC/USDT >> MATIC/BIDR >>  USDT/BIDR
MATIC/USDT >> MATIC/GBP >>  GBP/USDT
MATIC/USDT >> MATIC/AUD >>  AUD/USDT
MATIC/USDT >> MATIC/BRL >>  USDT/BRL
ATOM/USDT >> ATOM/BTC >>  BTC/USDT
ATOM/USDT >> ATOM/ETH >>  ETH/USDT
ATOM/USDT >> ATOM/BNB >>  BNB/USDT
ATOM/USDT >> ATOM/TUSD >>  TUSD/USDT
ATOM/USDT >> ATOM/PAX >>  PAX/USDT
ATOM/USDT >> ATOM/USDC >>  USDC/USDT
ATOM/USDT >> ATOM/BUSD >>  BUSD/USDT
ATOM/USDT >> ATOM/TRY >>  USDT/TRY
ATOM/USDT >> ATOM/EUR >>  EUR/USDT
ATOM/USDT >> ATOM/BIDR >>  USDT/BIDR
ATOM/USDT >> ATOM/BRL >>  USDT/BRL
TFUEL/USDT >> TFUEL/BTC >>  BTC/USDT
TFUEL/USDT >> TFUEL/BNB >>  BNB/USDT
TFUEL/USDT >> TFUEL/TUSD >>  TUSD/USDT
TFUEL/USDT >> TFUEL/PAX >>  PAX/USDT
TFUEL/USDT >> TFUEL/USDC >>  USDC/USDT
TFUEL/USDT >> TFUEL/BUSD >>  BUSD/USDT
ONE/USDT >> ONE/BTC >>  BTC/USDT
ONE/USDT >> ONE/ETH >>  ETH/USDT
ONE/USDT >> ONE/BNB >>  BNB/USDT
ONE/USDT >> ONE/TUSD >>  TUSD/USDT
ONE/USDT >> ONE/PAX >>  PAX/USDT
ONE/USDT >> ONE/USDC >>  USDC/USDT
ONE/USDT >> ONE/BUSD >>  BUSD/USDT
ONE/USDT >> ONE/TRY >>  USDT/TRY
ONE/USDT >> ONE/BIDR >>  USDT/BIDR
FTM/USDT >> FTM/BTC >>  BTC/USDT
FTM/USDT >> FTM/ETH >>  ETH/USDT
FTM/USDT >> FTM/BNB >>  BNB/USDT
FTM/USDT >> FTM/TUSD >>  TUSD/USDT
FTM/USDT >> FTM/PAX >>  PAX/USDT
FTM/USDT >> FTM/USDC >>  USDC/USDT
FTM/USDT >> FTM/BUSD >>  BUSD/USDT
FTM/USDT >> FTM/TRY >>  USDT/TRY
FTM/USDT >> FTM/RUB >>  USDT/RUB
FTM/USDT >> FTM/EUR >>  EUR/USDT
FTM/USDT >> FTM/BIDR >>  USDT/BIDR
FTM/USDT >> FTM/AUD >>  AUD/USDT
FTM/USDT >> FTM/BRL >>  USDT/BRL
ALGO/USDT >> ALGO/BTC >>  BTC/USDT
ALGO/USDT >> ALGO/ETH >>  ETH/USDT
ALGO/USDT >> ALGO/BNB >>  BNB/USDT
ALGO/USDT >> ALGO/TUSD >>  TUSD/USDT
ALGO/USDT >> ALGO/PAX >>  PAX/USDT
ALGO/USDT >> ALGO/USDC >>  USDC/USDT
ALGO/USDT >> ALGO/BUSD >>  BUSD/USDT
ALGO/USDT >> ALGO/TRY >>  USDT/TRY
ALGO/USDT >> ALGO/RUB >>  USDT/RUB
ALGO/USDT >> ALGO/BIDR >>  USDT/BIDR
USDSB/USDT >> USDSB/USDS >>  USDS/USDT
GTO/USDT >> GTO/BTC >>  BTC/USDT
GTO/USDT >> GTO/ETH >>  ETH/USDT
GTO/USDT >> GTO/BNB >>  BNB/USDT
GTO/USDT >> GTO/TUSD >>  TUSD/USDT
GTO/USDT >> GTO/PAX >>  PAX/USDT
GTO/USDT >> GTO/USDC >>  USDC/USDT
GTO/USDT >> GTO/BUSD >>  BUSD/USDT
ERD/USDT >> ERD/BTC >>  BTC/USDT
ERD/USDT >> ERD/BNB >>  BNB/USDT
ERD/USDT >> ERD/PAX >>  PAX/USDT
ERD/USDT >> ERD/USDC >>  USDC/USDT
ERD/USDT >> ERD/BUSD >>  BUSD/USDT
DOGE/USDT >> DOGE/BTC >>  BTC/USDT
DOGE/USDT >> DOGE/BNB >>  BNB/USDT
DOGE/USDT >> DOGE/PAX >>  PAX/USDT
DOGE/USDT >> DOGE/USDC >>  USDC/USDT
DOGE/USDT >> DOGE/BUSD >>  BUSD/USDT
DOGE/USDT >> DOGE/TRY >>  USDT/TRY
DOGE/USDT >> DOGE/RUB >>  USDT/RUB
DOGE/USDT >> DOGE/EUR >>  EUR/USDT
DOGE/USDT >> DOGE/BIDR >>  USDT/BIDR
DOGE/USDT >> DOGE/GBP >>  GBP/USDT
DOGE/USDT >> DOGE/AUD >>  AUD/USDT
DOGE/USDT >> DOGE/BRL >>  USDT/BRL
DOGE/USDT >> SHIB/DOGE >>  SHIB/USDT
DUSK/USDT >> DUSK/BTC >>  BTC/USDT
DUSK/USDT >> DUSK/BNB >>  BNB/USDT
DUSK/USDT >> DUSK/PAX >>  PAX/USDT
DUSK/USDT >> DUSK/USDC >>  USDC/USDT
DUSK/USDT >> DUSK/BUSD >>  BUSD/USDT
ANKR/USDT >> ANKR/BTC >>  BTC/USDT
ANKR/USDT >> ANKR/BNB >>  BNB/USDT
ANKR/USDT >> ANKR/TUSD >>  TUSD/USDT
ANKR/USDT >> ANKR/PAX >>  PAX/USDT
ANKR/USDT >> ANKR/USDC >>  USDC/USDT
ANKR/USDT >> ANKR/BUSD >>  BUSD/USDT
ANKR/USDT >> ANKR/TRY >>  USDT/TRY
WIN/USDT >> WIN/BTC >>  BTC/USDT
WIN/USDT >> WIN/BNB >>  BNB/USDT
WIN/USDT >> WIN/TRX >>  TRX/USDT
WIN/USDT >> WIN/USDC >>  USDC/USDT
WIN/USDT >> WIN/BUSD >>  BUSD/USDT
WIN/USDT >> WIN/EUR >>  EUR/USDT
WIN/USDT >> WIN/BRL >>  USDT/BRL
COS/USDT >> COS/BTC >>  BTC/USDT
COS/USDT >> COS/BNB >>  BNB/USDT
COS/USDT >> COS/BUSD >>  BUSD/USDT
COS/USDT >> COS/TRY >>  USDT/TRY
NPXS/USDT >> NPXS/BTC >>  BTC/USDT
NPXS/USDT >> NPXS/ETH >>  ETH/USDT
NPXS/USDT >> NPXS/USDC >>  USDC/USDT
COCOS/USDT >> COCOS/BTC >>  BTC/USDT
COCOS/USDT >> COCOS/BNB >>  BNB/USDT
COCOS/USDT >> COCOS/BUSD >>  BUSD/USDT
COCOS/USDT >> COCOS/TRY >>  USDT/TRY
MTL/USDT >> MTL/BTC >>  BTC/USDT
MTL/USDT >> MTL/ETH >>  ETH/USDT
MTL/USDT >> MTL/BUSD >>  BUSD/USDT
TOMO/USDT >> TOMO/BTC >>  BTC/USDT
TOMO/USDT >> TOMO/BNB >>  BNB/USDT
TOMO/USDT >> TOMO/USDC >>  USDC/USDT
TOMO/USDT >> TOMO/BUSD >>  BUSD/USDT
PERL/USDT >> PERL/BTC >>  BTC/USDT
PERL/USDT >> PERL/BNB >>  BNB/USDT
PERL/USDT >> PERL/USDC >>  USDC/USDT
DENT/USDT >> DENT/BTC >>  BTC/USDT
DENT/USDT >> DENT/ETH >>  ETH/USDT
DENT/USDT >> DENT/BUSD >>  BUSD/USDT
DENT/USDT >> DENT/TRY >>  USDT/TRY
MFT/USDT >> MFT/BTC >>  BTC/USDT
MFT/USDT >> MFT/ETH >>  ETH/USDT
MFT/USDT >> MFT/BNB >>  BNB/USDT
KEY/USDT >> KEY/BTC >>  BTC/USDT
KEY/USDT >> KEY/ETH >>  ETH/USDT
KEY/USDT >> KEY/BUSD >>  BUSD/USDT
STORM/USDT >> STORM/BTC >>  BTC/USDT
STORM/USDT >> STORM/ETH >>  ETH/USDT
STORM/USDT >> STORM/BNB >>  BNB/USDT
DOCK/USDT >> DOCK/BTC >>  BTC/USDT
DOCK/USDT >> DOCK/ETH >>  ETH/USDT
DOCK/USDT >> DOCK/BUSD >>  BUSD/USDT
WAN/USDT >> WAN/BTC >>  BTC/USDT
WAN/USDT >> WAN/ETH >>  ETH/USDT
WAN/USDT >> WAN/BNB >>  BNB/USDT
FUN/USDT >> FUN/BTC >>  BTC/USDT
FUN/USDT >> FUN/ETH >>  ETH/USDT
FUN/USDT >> FUN/BNB >>  BNB/USDT
CVC/USDT >> CVC/BTC >>  BTC/USDT
CVC/USDT >> CVC/ETH >>  ETH/USDT
CVC/USDT >> CVC/BNB >>  BNB/USDT
CVC/USDT >> CVC/BUSD >>  BUSD/USDT
CHZ/USDT >> CHZ/BTC >>  BTC/USDT
CHZ/USDT >> CHZ/BNB >>  BNB/USDT
CHZ/USDT >> CHZ/BUSD >>  BUSD/USDT
CHZ/USDT >> CHZ/TRY >>  USDT/TRY
CHZ/USDT >> CHZ/EUR >>  EUR/USDT
CHZ/USDT >> CHZ/GBP >>  GBP/USDT
CHZ/USDT >> CHZ/BRL >>  USDT/BRL
BAND/USDT >> BAND/BTC >>  BTC/USDT
BAND/USDT >> BAND/BNB >>  BNB/USDT
BAND/USDT >> BAND/BUSD >>  BUSD/USDT
BUSD/USDT >> BTC/BUSD >>  BTC/USDT
BUSD/USDT >> ETH/BUSD >>  ETH/USDT
BUSD/USDT >> BNB/BUSD >>  BNB/USDT
BUSD/USDT >> NEO/BUSD >>  NEO/USDT
BUSD/USDT >> LTC/BUSD >>  LTC/USDT
BUSD/USDT >> QTUM/BUSD >>  QTUM/USDT
BUSD/USDT >> ADA/BUSD >>  ADA/USDT
BUSD/USDT >> XRP/BUSD >>  XRP/USDT
BUSD/USDT >> EOS/BUSD >>  EOS/USDT
BUSD/USDT >> TUSD/BUSD >>  TUSD/USDT
BUSD/USDT >> IOTA/BUSD >>  IOTA/USDT
BUSD/USDT >> XLM/BUSD >>  XLM/USDT
BUSD/USDT >> ONT/BUSD >>  ONT/USDT
BUSD/USDT >> TRX/BUSD >>  TRX/USDT
BUSD/USDT >> ETC/BUSD >>  ETC/USDT
BUSD/USDT >> ICX/BUSD >>  ICX/USDT
BUSD/USDT >> NULS/BUSD >>  NULS/USDT
BUSD/USDT >> VET/BUSD >>  VET/USDT
BUSD/USDT >> PAX/BUSD >>  PAX/USDT
BUSD/USDT >> BCHABC/BUSD >>  BCHABC/USDT
BUSD/USDT >> USDC/BUSD >>  USDC/USDT
BUSD/USDT >> LINK/BUSD >>  LINK/USDT
BUSD/USDT >> WAVES/BUSD >>  WAVES/USDT
BUSD/USDT >> BTT/BUSD >>  BTT/USDT
BUSD/USDT >> HOT/BUSD >>  HOT/USDT
BUSD/USDT >> ZIL/BUSD >>  ZIL/USDT
BUSD/USDT >> ZRX/BUSD >>  ZRX/USDT
BUSD/USDT >> FET/BUSD >>  FET/USDT
BUSD/USDT >> BAT/BUSD >>  BAT/USDT
BUSD/USDT >> XMR/BUSD >>  XMR/USDT
BUSD/USDT >> ZEC/BUSD >>  ZEC/USDT
BUSD/USDT >> IOST/BUSD >>  IOST/USDT
BUSD/USDT >> CELR/BUSD >>  CELR/USDT
BUSD/USDT >> DASH/BUSD >>  DASH/USDT
BUSD/USDT >> NANO/BUSD >>  NANO/USDT
BUSD/USDT >> OMG/BUSD >>  OMG/USDT
BUSD/USDT >> THETA/BUSD >>  THETA/USDT
BUSD/USDT >> ENJ/BUSD >>  ENJ/USDT
BUSD/USDT >> MATIC/BUSD >>  MATIC/USDT
BUSD/USDT >> ATOM/BUSD >>  ATOM/USDT
BUSD/USDT >> TFUEL/BUSD >>  TFUEL/USDT
BUSD/USDT >> ONE/BUSD >>  ONE/USDT
BUSD/USDT >> FTM/BUSD >>  FTM/USDT
BUSD/USDT >> ALGO/BUSD >>  ALGO/USDT
BUSD/USDT >> GTO/BUSD >>  GTO/USDT
BUSD/USDT >> ERD/BUSD >>  ERD/USDT
BUSD/USDT >> DOGE/BUSD >>  DOGE/USDT
BUSD/USDT >> DUSK/BUSD >>  DUSK/USDT
BUSD/USDT >> ANKR/BUSD >>  ANKR/USDT
BUSD/USDT >> WIN/BUSD >>  WIN/USDT
BUSD/USDT >> COS/BUSD >>  COS/USDT
BUSD/USDT >> COCOS/BUSD >>  COCOS/USDT
BUSD/USDT >> MTL/BUSD >>  MTL/USDT
BUSD/USDT >> TOMO/BUSD >>  TOMO/USDT
BUSD/USDT >> DENT/BUSD >>  DENT/USDT
BUSD/USDT >> KEY/BUSD >>  KEY/USDT
BUSD/USDT >> DOCK/BUSD >>  DOCK/USDT
BUSD/USDT >> CVC/BUSD >>  CVC/USDT
BUSD/USDT >> CHZ/BUSD >>  CHZ/USDT
BUSD/USDT >> BAND/BUSD >>  BAND/USDT
BUSD/USDT >> XTZ/BUSD >>  XTZ/USDT
BUSD/USDT >> REN/BUSD >>  REN/USDT
BUSD/USDT >> RVN/BUSD >>  RVN/USDT
BUSD/USDT >> HBAR/BUSD >>  HBAR/USDT
BUSD/USDT >> NKN/BUSD >>  NKN/USDT
BUSD/USDT >> STX/BUSD >>  STX/USDT
BUSD/USDT >> KAVA/BUSD >>  KAVA/USDT
BUSD/USDT >> ARPA/BUSD >>  ARPA/USDT
BUSD/USDT >> IOTX/BUSD >>  IOTX/USDT
BUSD/USDT >> RLC/BUSD >>  RLC/USDT
BUSD/USDT >> CTXC/BUSD >>  CTXC/USDT
BUSD/USDT >> BCH/BUSD >>  BCH/USDT
BUSD/USDT >> TROY/BUSD >>  TROY/USDT
BUSD/USDT >> FTT/BUSD >>  FTT/USDT
BUSD/USDT >> BUSD/TRY >>  USDT/TRY
BUSD/USDT >> BUSD/RUB >>  USDT/RUB
BUSD/USDT >> EUR/BUSD >>  EUR/USDT
BUSD/USDT >> OGN/BUSD >>  OGN/USDT
BUSD/USDT >> DREP/BUSD >>  DREP/USDT
BUSD/USDT >> BULL/BUSD >>  BULL/USDT
BUSD/USDT >> BEAR/BUSD >>  BEAR/USDT
BUSD/USDT >> ETHBULL/BUSD >>  ETHBULL/USDT
BUSD/USDT >> ETHBEAR/BUSD >>  ETHBEAR/USDT
BUSD/USDT >> WRX/BUSD >>  WRX/USDT
BUSD/USDT >> BTS/BUSD >>  BTS/USDT
BUSD/USDT >> LSK/BUSD >>  LSK/USDT
BUSD/USDT >> BNT/BUSD >>  BNT/USDT
BUSD/USDT >> LTO/BUSD >>  LTO/USDT
BUSD/USDT >> EOSBULL/BUSD >>  EOSBULL/USDT
BUSD/USDT >> EOSBEAR/BUSD >>  EOSBEAR/USDT
BUSD/USDT >> XRPBULL/BUSD >>  XRPBULL/USDT
BUSD/USDT >> XRPBEAR/BUSD >>  XRPBEAR/USDT
BUSD/USDT >> STRAT/BUSD >>  STRAT/USDT
BUSD/USDT >> AION/BUSD >>  AION/USDT
BUSD/USDT >> MBL/BUSD >>  MBL/USDT
BUSD/USDT >> COTI/BUSD >>  COTI/USDT
BUSD/USDT >> BNBBULL/BUSD >>  BNBBULL/USDT
BUSD/USDT >> BNBBEAR/BUSD >>  BNBBEAR/USDT
BUSD/USDT >> STPT/BUSD >>  STPT/USDT
BUSD/USDT >> BUSD/ZAR >>  USDT/ZAR
BUSD/USDT >> DATA/BUSD >>  DATA/USDT
BUSD/USDT >> SOL/BUSD >>  SOL/USDT
BUSD/USDT >> BUSD/IDRT >>  USDT/IDRT
BUSD/USDT >> CTSI/BUSD >>  CTSI/USDT
BUSD/USDT >> HIVE/BUSD >>  HIVE/USDT
BUSD/USDT >> CHR/BUSD >>  CHR/USDT
BUSD/USDT >> LEND/BUSD >>  LEND/USDT
BUSD/USDT >> MDT/BUSD >>  MDT/USDT
BUSD/USDT >> STMX/BUSD >>  STMX/USDT
BUSD/USDT >> KNC/BUSD >>  KNC/USDT
BUSD/USDT >> REP/BUSD >>  REP/USDT
BUSD/USDT >> LRC/BUSD >>  LRC/USDT
BUSD/USDT >> BUSD/UAH >>  USDT/UAH
BUSD/USDT >> COMP/BUSD >>  COMP/USDT
BUSD/USDT >> BUSD/BIDR >>  USDT/BIDR
BUSD/USDT >> BUSD/BKRW >>  BKRW/USDT
BUSD/USDT >> SC/BUSD >>  SC/USDT
BUSD/USDT >> ZEN/BUSD >>  ZEN/USDT
BUSD/USDT >> SNX/BUSD >>  SNX/USDT
BUSD/USDT >> VTHO/BUSD >>  VTHO/USDT
BUSD/USDT >> DGB/BUSD >>  DGB/USDT
BUSD/USDT >> GBP/BUSD >>  GBP/USDT
BUSD/USDT >> SXP/BUSD >>  SXP/USDT
BUSD/USDT >> MKR/BUSD >>  MKR/USDT
BUSD/USDT >> BUSD/DAI >>  DAI/USDT
BUSD/USDT >> DCR/BUSD >>  DCR/USDT
BUSD/USDT >> STORJ/BUSD >>  STORJ/USDT
BUSD/USDT >> BUSD/BKRW >>  USDT/BKRW
BUSD/USDT >> MANA/BUSD >>  MANA/USDT
BUSD/USDT >> AUD/BUSD >>  AUD/USDT
BUSD/USDT >> YFI/BUSD >>  YFI/USDT
BUSD/USDT >> BAL/BUSD >>  BAL/USDT
BUSD/USDT >> BLZ/BUSD >>  BLZ/USDT
BUSD/USDT >> IRIS/BUSD >>  IRIS/USDT
BUSD/USDT >> KMD/BUSD >>  KMD/USDT
BUSD/USDT >> BUSD/DAI >>  USDT/DAI
BUSD/USDT >> JST/BUSD >>  JST/USDT
BUSD/USDT >> SRM/BUSD >>  SRM/USDT
BUSD/USDT >> ANT/BUSD >>  ANT/USDT
BUSD/USDT >> CRV/BUSD >>  CRV/USDT
BUSD/USDT >> SAND/BUSD >>  SAND/USDT
BUSD/USDT >> OCEAN/BUSD >>  OCEAN/USDT
BUSD/USDT >> NMR/BUSD >>  NMR/USDT
BUSD/USDT >> DOT/BUSD >>  DOT/USDT
BUSD/USDT >> LUNA/BUSD >>  LUNA/USDT
BUSD/USDT >> RSR/BUSD >>  RSR/USDT
BUSD/USDT >> PAXG/BUSD >>  PAXG/USDT
BUSD/USDT >> WNXM/BUSD >>  WNXM/USDT
BUSD/USDT >> TRB/BUSD >>  TRB/USDT
BUSD/USDT >> BZRX/BUSD >>  BZRX/USDT
BUSD/USDT >> SUSHI/BUSD >>  SUSHI/USDT
BUSD/USDT >> YFII/BUSD >>  YFII/USDT
BUSD/USDT >> KSM/BUSD >>  KSM/USDT
BUSD/USDT >> EGLD/BUSD >>  EGLD/USDT
BUSD/USDT >> DIA/BUSD >>  DIA/USDT
BUSD/USDT >> RUNE/BUSD >>  RUNE/USDT
BUSD/USDT >> FIO/BUSD >>  FIO/USDT
BUSD/USDT >> UMA/BUSD >>  UMA/USDT
BUSD/USDT >> BUSD/NGN >>  USDT/NGN
BUSD/USDT >> BEL/BUSD >>  BEL/USDT
BUSD/USDT >> WING/BUSD >>  WING/USDT
BUSD/USDT >> UNI/BUSD >>  UNI/USDT
BUSD/USDT >> OXT/BUSD >>  OXT/USDT
BUSD/USDT >> SUN/BUSD >>  SUN/USDT
BUSD/USDT >> AVAX/BUSD >>  AVAX/USDT
BUSD/USDT >> HNT/BUSD >>  HNT/USDT
BUSD/USDT >> FLM/BUSD >>  FLM/USDT
BUSD/USDT >> ORN/BUSD >>  ORN/USDT
BUSD/USDT >> UTK/BUSD >>  UTK/USDT
BUSD/USDT >> XVS/BUSD >>  XVS/USDT
BUSD/USDT >> ALPHA/BUSD >>  ALPHA/USDT
BUSD/USDT >> BUSD/BRL >>  USDT/BRL
BUSD/USDT >> AAVE/BUSD >>  AAVE/USDT
BUSD/USDT >> NEAR/BUSD >>  NEAR/USDT
BUSD/USDT >> FIL/BUSD >>  FIL/USDT
BUSD/USDT >> INJ/BUSD >>  INJ/USDT
BUSD/USDT >> AUDIO/BUSD >>  AUDIO/USDT
BUSD/USDT >> CTK/BUSD >>  CTK/USDT
BUSD/USDT >> AKRO/BUSD >>  AKRO/USDT
BUSD/USDT >> AXS/BUSD >>  AXS/USDT
BUSD/USDT >> HARD/BUSD >>  HARD/USDT
BUSD/USDT >> DNT/BUSD >>  DNT/USDT
BUSD/USDT >> STRAX/BUSD >>  STRAX/USDT
BUSD/USDT >> UNFI/BUSD >>  UNFI/USDT
BUSD/USDT >> ROSE/BUSD >>  ROSE/USDT
BUSD/USDT >> AVA/BUSD >>  AVA/USDT
BUSD/USDT >> XEM/BUSD >>  XEM/USDT
BUSD/USDT >> SKL/BUSD >>  SKL/USDT
BUSD/USDT >> GRT/BUSD >>  GRT/USDT
BUSD/USDT >> JUV/BUSD >>  JUV/USDT
BUSD/USDT >> PSG/BUSD >>  PSG/USDT
BUSD/USDT >> BUSD/BVND >>  USDT/BVND
BUSD/USDT >> 1INCH/BUSD >>  1INCH/USDT
BUSD/USDT >> REEF/BUSD >>  REEF/USDT
BUSD/USDT >> OG/BUSD >>  OG/USDT
BUSD/USDT >> ATM/BUSD >>  ATM/USDT
BUSD/USDT >> ASR/BUSD >>  ASR/USDT
BUSD/USDT >> CELO/BUSD >>  CELO/USDT
BUSD/USDT >> BTCST/BUSD >>  BTCST/USDT
BUSD/USDT >> TRU/BUSD >>  TRU/USDT
BUSD/USDT >> CKB/BUSD >>  CKB/USDT
BUSD/USDT >> TWT/BUSD >>  TWT/USDT
BUSD/USDT >> FIRO/BUSD >>  FIRO/USDT
BUSD/USDT >> LIT/BUSD >>  LIT/USDT
BUSD/USDT >> SFP/BUSD >>  SFP/USDT
BUSD/USDT >> DODO/BUSD >>  DODO/USDT
BUSD/USDT >> CAKE/BUSD >>  CAKE/USDT
BUSD/USDT >> ACM/BUSD >>  ACM/USDT
